id,item_name,category,price,item_count
287451,Stört. Weizen alk.fr.0.5l,Bier,4.699999999999996,52
1395312,Klein Zanderfilet + Knoblauchkartoffeln *,Kleiner Hunger + Beilagen ÄNDERUNGEN,15.1,2
1877329,Flamm Mediterran,Vorspeisen,9.775757575757577,33
1039559,Grim happy hour 25,Grim,3.0,2
1699224,Currywurst mit Pommes (doppelt) + Süßkartoffeln + Ketchup + Mayo,Berlin an der Lahn + AF Pommes Extra + AF Mayo Ketchup + AF Mayo Ketchup,11.8,1
52063,LW,Rotwein,0.0,1233
1970405,"porto bello menü + Rustikal + normal, + Cheese. + BBQ- Dip. + sweet potatoe fries. + Fritz Getränk* #2",Burger Menü + AF Brötchen + AF  Größe + AF  Extras + AF Dips kostenlos + AF Menü Beilagen + AF Menü Getränk BBQ,13.9,1
1223008,Rührei +Bacon +Zwiebel + ohne Zwiebel,Frühstück + AF Rührei,5.8,1
1214907,Gnocchi Quattro Form.,Gnocchi,11.333333333333334,6
961076,Colombia El Paraiso Espresso,Kaffeebohnen,12.232272727272717,44
1540068,Punte Mes,Aperitif,6.0,1
755913,Margherita (Vegi) + Rustico (Mehrkornteig) + Carciofi (Artischocken) + Porcini (Steinpilze),Pizze + Teig + Toppings + Toppings,27.0,1
475097,Erdbeere,Eiskugel,2.0,1
147843,Platte Harissa-Falafel + Reis* + Rote–Beete–Rotkohl BL + Harissa + Joghurt–Minze + Keine Sauce + Inhouse,Platte + AF Beilage + AF Beilage + AF Sauce + AF Sauce + AF Extras + AF Inhouse/Mitnahme,8.5,1
32338,Alahop + Alahop WEISS,Wein + Abfrage Alahop,3.8000000000000003,1
126442,1 glas milch,schoko/milch,1.7133333333333336,3
132081,Tagung Wasser,Getränke Tagung,2.0,3
709798,Sebzeli Pide * + Aci Ezme/scharfer Paste + BS1 Coban-Salata + Granatapfel + Cola Zero 0.33l *,Pide Menü Lieferando + Abfrage Pide + Beilagen + Abfrage Salat + Kaltgetränke*,10.75,1
258909,1 Kugel Eis + Erdbeere + mit Sahne,Dessert + AF Eissorten + AF Eis-Sahne,1.4000000000000001,1
1042837,Tartufata* + Tagliatelle Chili + Kein Extras,Saucen + Pasta Abfrage + Extras,12.4,2
1126550,"Kandi Malz 0,33l",Alkoholfreie Getränke,2.5,5
1012049,Cheeseburger + =+ Speck + ohne Gurken + ohne Zwiebel,Hauptgericht + AF Burger Extras + AF Burger Extras + AF Burger Extras,14.6,1
1486271,Zwiebel mit P&S + ..Mit Pfefferahmsoße,Schnitzel + Abfrage Schnitzel,13.200000000000001,1
865323,1 Maas 1 Liter,Pils,7.437499999999998,56
984837,Burger Menü + Hamburger 180g + + Classic Fries + Samurai Sauce + Fritz Kola,Menü + Klassiker + AF Beilagen Menü + Saucen + AF Fritz Menü,11.8,1
2058541,Cappuccino + Mit Hafermilch #1,Heiße Getränke + AF mit Milch,3.717525773195872,97
917725,Tomatensaft 0.2l,Säfte & Schorlen,2.4066666666666667,15
1385987,Schoko-Kuchen mit Eis,Desserts,9.5,27
1895000,Mirabelle,Schlitzer Brände,3.0,11
392923,5er + ToGo ohne Tüte + Weiße Schokolade + MI Lookma Spezial + TI Bunte Streusel + TI Oreo + TI M&Ms + FI Erdbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte,4.9,1
1799026,Rib Eye Steak + GARGRAD 30% + COUNTRY POTATOES + Caesar Salad,STEAK + AF Gargrad + AF Beilage + AF Steak Salat,24.900000000000002,1
1731840,"Cremant 0,75",Wein,35.0,1
622837,Dream Waffel + Vollmilchschkolade + Erdbeere Extra + Kiwi + Granatapfel + --- + --- + --- + -,Waffeln + AF Soße + AF Frucht + AF Frucht + AF Frucht + AF Abwahl + AF Abwahl + AF Abwahl + AF Sahne,6.5,1
1940714,"Zugspitze-Wasser 0,375 + Medium",AFG + Zwangsabfrage Wasser,2.0,16
696362,White Gin Fizz,Cocktails,7.8999999999999995,28
262068,109 PutenPfanne Rotwein + Normal,Pfannengerichte + AF Beilage,15.6,1
660358,"Absolut Wodka 0,5l* + Red Bull.",Flaschen* + AF Beigetränke Flaschen,55.0,2
1575067,Stk. Kuchen,Frühstück,1.6800000000000015,80
370470,Schweppes rondelle,Boissons froides,3.5,3
1543709,5er + Auf die Hand + FI Vollmilch Schoko + MI Weiße Schokolade + TI Mandeln + TI Pistazien + TI Haselnusskrokant + FI Apfel-Zimt + Ohne,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It + Abfrage Complete It,4.9,1
1143114,1/2 Putenaufschnitt Brötchen,Brötchen,2.0,1
1245908,Berliner Weiße + Kokos*,Biere + Biere,3.7,1
576835,BBQ Burger + Doppelt Fleisch 150 + medium* + Süßkartoffelpommes.,Burger + Add-Ons + Add-Ons + Add-Ons,17.8,1
487674,Brunch weekends + Smoothie fruits saison 30cl + Allongé + Churger,FORMULES Weekends + BOISSONS FRAICHES + BOISSONS CHAUDES + Plat,25.0,1
1501959,Virgin Fruit Colada HH + Ananas,Happy Hour + Abfrage Schorlen,5.9,1
344223,Käsespätzle**,Heurigen to go,8.5,12
286688,Landgang Helle Aufregung,Bier,6.1,14
361998,Pulled Jack Bur* + + mit Käse Bur* + + Süsskart Beil* + + Trüffel Mayo Dip*,Burger + Burger + Beilagen + Dips extra,17.400000000000002,2
515952,Laphroaig 10 Jahre,Schottischer Whisky,6.7,2
1387331,50.Rinderfilet Kräuterb.,Fleisch Gerichte,21.666666666666668,3
44688,5 kugel mitnehmen,Eis Beilage,5.5,1
1634323,Bacon + Keine Extras + OHNE TOMATE,BURGER + Extras + Extras,7.8,3
320829,JJ´s Burger + Philly Cheese Steak + Süßkartoffel Pommes + Schwarzes Brot + Ohne Champignons + Extra Avocado,Hauptgerichte + Hauptgerichte + Beilagen & Saucen & Krusten + Burger  extra + Burger F ohne + Burger F ohne,17.7,1
1573087,Das große Ganze,Frühstück,12.5,26
1656592,Johnnie Walker Gold Label 2CL,Whisky,3.5,1
696697,Gin tonlc,Cocktails,9.0,2
618729,Markt Frühstück + Flat White + Vollkorn Bagel + Erdbeeren Marmelade,Frühstück + Kaffee + Frühstück + Frühstück,6.9,1
1942834,Glühwein / Punsch,EH,2.5,187
590153,Jägermeister 2cl,Rum & Co,2.6235294117647063,17
451729,Grüner Tee,#Tee,3.0,29
320128,Champagner,Flaschenwein Weiss ooo,0.0,1
121171,Loup de Mer Grill,Fisch,26.5,1
798966,Rebholz 2010 Ganz Horn Im Sonnenschein GG,Pfalz,125.0,1
1029038,"Red Bull 0,25 MK",AFG MK,1.8999999999999995,16
224131,Shisha al fakher + Traube + Minze + Einweg Schlauch Extra,Shisha + Shisha Al Fakher + Shisha Al Fakher + Abfrage alle shishas,8.865671641791044,67
444626,Pott Kakao,Heiße Getränke,3.208120649651995,431
926996,"Fondue fix fertig für 2 Personen, Stück *",Schmid Käse,24.0,12
407339,Fenchel anis,TEE,3.0,1
1407575,Bruschetta  #ToGo#,VORSPEISEN TO GO,4.5,4
1602825,2 halbe belegte Brötchen + Lachs + Lachs + Brötchen hell,Kalte Küche + Extra Kalte Küche + Extra Kalte Küche + AF Frühstück,6.9,1
1660432,Kochbuch,Gutscheine & Kochbuch,29.0,203
142527,Wonder Waffel + Weiße Schokolade + Zimtapfel + Banane + Kokosraspeln + Toffifee + Kitkat + Kinderrriegel Eis,WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF Specials + AF 2 Eis,8.3,1
959430,Cafe Latte,Heisse Getränke,3.5999999999999996,8
887449,"Olivenöl 0,25 Italienisch",Öle,3.9,1
1816542,Diavolo + Extra mozzarella,Pizza + Extra,13.4,1
1915321,"Gutschein 50,00",Zusatzkosten,50.0,14
1446802,Amba Mayonnaise dip,Beilagen,2.5,8
184388,Chicken Wings + mit Pommes,Finger Food + AF Sides,11.928571428571429,56
1204740,Kloß extra,Extra-Beilagen,2.0,7
1712328,Hirsch Beilage Nach Wahl + Kartoffeln + Divers. Extra Gemüse,Weihnachtskarte + Freie Beilagen + Extra Gemüse,20.7,1
1408995,F Fritten + Mayo + Sweet-Chilimayo,Beilagen + Abfrage Dips + Abfrage Dips,4.7,1
1401509,Lachsfilet Gebraten,Fleisch Und Fisch,22.900000000000002,2
1103200,Schopska Salat klein + als Vorspeise + Dill-Joghurtdressing,Salate + AF Gang + AF Dressing,5.7,2
866803,16) Calzone,Pizza,9.5,13
432240,Spätzli Gemüsepfanne,Mittagsmenü,17.594166666666666,48
1014193,Mojito,Namaste Cocktails,6.9,11
356408,Mineral Offen,Softgetränke,4.5,64
705719,Vegan Pure,Brunch,8.831538461538464,13
1908048,Sherry Medium Dry 5cl,Aperetif/Degestif,5.0,4
79031,Mit Darm + 2-Mittelscharf + 1-Angenehm + 3-Scharf,Hauptspeisen + Abfrage Schärfe + Abfrage Schärfe + Abfrage Schärfe,2.8000000000000003,9
263092,Puy-Linsen Vorspeise,Suppen und Vorspeisen,11.400000000000004,21
503191,Coca Cola light 0.2,Kaltgetränke,2.099999999999997,74
510705,Patricia Plate,Bloomingville,9.617142857142856,7
1129161,"Mineralwasser med 0,75",Alkoholfreie Getränke,4.3999999999999995,16
428147,Halloumi Bun + + Rosti + + fried egg,Food + Sides + Sides,11.5,1
1534096,"Primitivo + Primitivo 0,2l",Rotweine + Rotweine,9.0,176
1766780,Mineralwasser groß still,Abfrage Wasser,3.588636363636363,22
1897693,Wrap Harissa–Falafel + Salat alles* #1 + Erdnuss Sauce + Sesam + Joghurt–Minze + Mitnahme,Wrap + AF Wrap_ + AF Sauce + AF Sauce + AF Sauce + AF Inhouse/Mitnahme,3.5,1
1063287,Tonkawaffel mit 2 Kugeln Eis + Schokolade Eis + Joghurt-Heidelbeere + OHNE Puderzucker + zum Hieressen,TONKA-WAFFELN + AF-EISSORTEN TONKA + AF-EISSORTEN TONKA + AF-TONKA + AF-BESTECK,7.0,1
1312817,1er Karton mit Masche,Zubehör,5.5,9
1417201,5 Eiskugeln,ZUM MITNEHMEN Eistheke,5.0,4
646717,Rhabarbersaftschorle,AFG,3.2,2
1104832,Waffel „Stück“ + mit Sahne + mit Kirschen und Vanilleeis,Waffeln (Donnerstag) + Abfrage Sahne + Abfrage Waffel,4.0,5
565638,Reistafel für 2 #1 + 6. Sayur Waluh + 2. Rendang (Rind) + 3. Ayam P (Huhn),Reistafel + AF Reistafel + AF Reistafel + AF Reistafel,37.0,1
354050,Käse Körner,Kalte Brötchen,1.6000000000000085,305
610765,Karotten-Waffel,Fleischlos,13.800000000000002,3
971022,"Menü Burger + 30) Cheeseburger + 10) Portion Süßkartoffelfritten + Ketchup + Afri Cola zuckerfrei 0,33l",Menüs + Speisen + Speisen + Speisen + Softdrinks,15.21,1
72997,22 Muscheln,VORSPEISEN FISCH,8.900000000000004,23
1738438,Üppig oder für zwei + dunkles Brötchen + dunkles Brötchen + helles Brötchen + helles Brötchen + Butter + Butter + Butter + Feta-Tomate + Cashew-Rucola-Dip + Wildblumenkäse + Tomate-Mozzarella + Lachs + Rührei + Rührei + Glühweinmarmelade + Kakao + Kaffee Latte. + O-Saft + O-Saft,Frühstück + AF Brot + AF Brot + AF Brot + AF Brot + AF Aufstrich + AF Aufstrich + AF Aufstrich + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten + AF Üppig Getränk + AF Üppig Getränk + AF Üppig Saft + AF Üppig Saft,36.9,1
1209264,"Ginger Ale 0,2l",Tonic water & Co.,3.350000000000001,18
1575605,Colombia,Frühstück,8.284265402843573,211
114137,Honey Ribs + mit Süßkartoffeln + Knobi,Meat Dishes + Beilage Meat Dishes + Dip,20.0,1
1687997,Cremetorte,Rührkuchen,4.141258741258741,143
1803498,Spezi,Drinks,2.4479310344827585,290
718339,"Mezzo Mix 0,4",Soft Drinks,3.800000000000002,48
226718,Mac n Cheese Burger + Sesam + mit Bacon + Süßkartoffelp. groß + Chipotle-Mayo + ..**,Aktionsburger + Brötchen + AF alle Burger_ + Pommes + AF alle Pommes/Onion Rings + AF Extra Dips,18.2,1
780235,Corona Schnelltest,Kuhhandel,10.0,1
1978395,Beilagen.Salat,Salate,4.7,5
1621712,Tagliatelle rote Beete,Frische Pasta,12.751184834123222,211
1288393,Reuilly rouge 75cl,Vins rouges,34.529411764705884,17
252154,2LCRW Full,LC RW,7.681519999999997,125
1412677,Crispy Chicken *,Lieferando,9.0,14
431951,souvlaki huhn,Menü,8.700000000000001,2
684680,Menü 1 + Captain Smoker + Spiegelei + Jalapeños + Chilly Mayo,Burger Menüs + Burger + Extras + Extras + Saucen,12.5,1
1289377,Pizza alcapone 28 cm,Asporto,9.0,1
1192231,Shoyu Ramen Udon Nudeln (Fleischbrühe),Ramen,11.9686666666667,165
356224,Matcha Grapefruit,Softgetränke,3.3000000000000047,129
1482082,Präsentkorb,Geburtsagsbuffet,36.666666666666664,3
88331,Burgermenü + Menürabatt + Chickenburger + Kein Extra + Classic Fries + Keine Saucen + Coca Cola Zero,Menüs + AF Menü + Burger + AFZ Burger Extras + Fries + Saucen + Getränke,11.375,8
1623720,Seafood pasta,Mains,10.0,30
1438708,"Paulaner Spezi 0,33l.",Softdrinks,2.372727272727272,11
999286,Kuchen + Normal,Süße Snacks + AF Sahne,2.6000000000000054,151
1557949,Flötzinger Leicht Weiß,Flaschenbier & Cider,3.4,1
1266080,1-2903,Hellenic bar,22.69,2
16225,White Espress,Heiß Getränke,4.1000000000000005,13
1109684,Kinder Burger,Kinder,6.304545454545455,33
1833225,Pizza norvegese,Pizza_,10.450000000000001,1
406911,Rumpsteak 250g + Medium* + EssCoBar Fries inklusive + BBQ + Speckbohnen extra + Grillgemüse extra,Steak & Fleisch + Gargrad Steak + Steakes/Burger Beilagen inklusive + Steak/Burger Dips inklusive + Upgrades Steak/Burger + Upgrades Steak/Burger,25.7,1
1133630,Elephant Pomgranate 0.33l,Alkoholfreie Getränke,3.7,1
224606,Das Filet + Coleslaw. + Medium,Steaks + AF Steaks + AF Steaks,38.0,1
1997291,"POSECCO 0,1 BLANCO",APERETIVS,4.950000000000027,299
1818941,Rumpsteak ca.220g + Medium + Bratkartoffeln + Speck Bohnen,Steaks + AF Gargrad_ + AF Steak_ + AF Steak_,24.3,1
1847575,"Pils alkoholfreies 0,33l.",Getränke Restaurant,2.9000000000000026,55
68902,Mostra Medium-Dry White,Flaschen Weine weiß,10.9,1
234002,Andalö Original Sanddorn,Shots,2.5,45
1334221,Frangelico Haselnuss 2 cl,Aperitif / Digestif,1.7415730337078652,89
200182,Cheeseburger pur,Burger / Fritten,10.899999999999986,75
1361374,47 Kebab + Tzatziki + ————————— + Hähnchen Kebab + Ohne Weißkraut + Ohne Rotkohl + Ohne Gurken + Ohne Tomaten + Ohne frittiertes Gemüse,Kebab + Saucen + Topping 1 + Fleisch + Ohne + Ohne + Ohne + Ohne + Ohne,4.2,1
1817038,Beef Poké + Nudeln + OHNE Avocado + OHNE Edamame + Mit allem + Spicy Mayo + MITNEHMEN,Poké + Reisauswahl + Zutaten + Zutaten + Zutaten + Saucen + Art,16.9,1
1670742,Apfelkuchen,Backwaren,2.9444444444444446,9
1710881,TACO M + Hähnchen mariniert + Miami + Keine 2. Sauce * + Jalapenos. + Nicht gratiniert,Tacos + AF Komponente + AF Sauce + Sauce Extra + AF Extra + AF Gratinieren,5.5,1
709723,MARGHERITA. + Pastrami*,PIZZA & Lasagne + Optionalabfrage Pizza,9.9,1
882459,1/8 Soda,Soda Auswahl,0.0,2
1585228,Entrecôte + Bien cuit,Les plats + Cuisson,21.0,1
1049393,Kännchen Tee + Matinee,Heiße Getränke + AF Teesorten,4.4,2
674850,Jägermeister + mit Eis + Coca-Cola*,Aperitiv und Digestif + AF Aperitiv/Digestif/Likör/Tequila/Gin optional + AF Mineral als Zusatz,12.5,1
1781490,"Steak ou four, Gemüse, Bratkartoffeln",Sonderessen,14.5,5
459833,Paninis & Bagels + Panini Schinken Käse,Opening Karte + Opening Karte,5.5,1
1187411,Cortado + Lactose Frei #1,Coffee + Abfrage Sahne,3.0,3
572868,28 Chef + Zwiebeln extra + Peperoni extra + Sardellen extra + Chef,PIZZA + PIZZA - Toppings + PIZZA - Toppings + PIZZA - Toppings + PIZZA - GROSS,17.8,1
143472,Oliven,Bar,2.74,3
1786664,Pouletknusp. Tartarsauce,Für den kleinen Hunger,16.5,16
1918868,Wochengericht + Fusilli + Kein Getränk + Kein Pfand,Gerichte + Pasta + Menü + Pfand,6.76681818181818,44
799097,Pizza Funghi + Mit oliven,Pizza + Optionalabfrage Pizza Pasta,10.5,1
1916700,33 Baguette Pute + 13 Ohne Ananas 1€,Baguettes + AF ohne - 1 € Normal,7.0,1
877450,Krokant Eisbecher + ##KEINE ÄNDERUNG##,Eis / Eisbecher + Abfragen Eissorten,7.5,1
2015626,Bulmers Original,English Ciders,5.900000000000001,16
2054704,12-Crowd Control .3,300ml,0.0,1
1303825,Laski Rizling,Weine,3.8999999999999995,10
1997276,Black Tiger Prawns,ANJU,45.0,4
593323,Verdicchio Gl.,Ausschank Weiss,6.0,37
281411,1 € + Cuba Libre,Würfel + Limes & Fruits,1.0,27
950964,Happy Waffle + Nutella + Erdbeer + Banane + Smarties + Giotto + Kinder Bueno + Haselnuss Eis + .,Waffeln + AF Soßen + AF Früchte + AF Früchte + AF Streussel + AF Specials + AF Specials + Eiscreme + AF Informationen_,7.7,1
973015,T-Bone + Rare + Pommes + .,Steaks + AbfrageGargrad + AfBeilagen + ExtraBeilagen,54.9,1
1723311,"Kuchen 2,30",Kuchen und Torten,2.3000000000000003,3
1350470,Pulled Beef Burger + Welldone + /// + Dippers + Aioli-Limette,Classic Burger + AF Garstufe + AF Extras + Beilagen + Dips,17.2,2
1779548,Extra Thunfisch,Optional pizza,1.5,1
1665842,"Sekt rose 0,1",Wein/Sekt,3.300000000000006,99
1126205,"Stachelberry Schorle 0,33",Alkoholfreie Getränke,3.2000000000000006,3
61323,Ice Bazooka,Shisha,0.4230769230769231,52
1804251,"1077 Vanilleeis, Banane, Sahne, Schokolade, Käsekuchen",Eis 1073-1089,5.299999999999999,12
147320,Pirata + Pastor,Petites faims + Choix des Viandes,5.5,10
1805022,Dunkle Schokolade der frohe-herbe GÜNTHER + Sahne,Heiße Getränke + AF Mit,5.0,1
1501544,"Heineken 0,4",Getränke,1.8,5
548872,Der Bio-Diesel + Pommes + Sour cream,Burger #1 + Beilagen + Beilagen,12.700000000000001,3
74515,8er + ToGo ohne Tüte + Weiße Schokolade + MI Vollmilch Schoko + TI Pistazien + FI Erdbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Früchte,6.0600000000000005,10
1809783,"Orangensaft 0,3l",Säfte/Smoothies,3.347826086956522,23
890852,"Tilquin Gueuze 0,4 l",Fassbier,10.0,51
657714,Wildschwein Nackenbraten,Wild,18.5,3
1363122,Rumpsteak 250g + Kartoffelkrapfen + Pfeffersauce + Medium/rare,Speisekarte + Beilagen Nachbestellung + Steaksaucen + Garstufen,26.0,2
1783894,Wrap Shawarma + Salat alles* #1 + Granatapfel + Chili–Mayo + Joghurt–Minze + Mitnahme,Wrap + AF Wrap + AF Sauce + AF Sauce + AF Sauce + AF Inhouse/Mitnahme,4.0,1
2041506,G2. Gebratenen Hähnchen + Curry + extra gebr. Nudeln,Haupt Gerichte + AF Soße + Haupt Gerichte,13.5,2
1710547,Berry Bramble,Spritz,7.0,2
616731,Jägermeister 2cl + Ohne Aufguss,Bitter / Anisees + Spirits AFG (Zwang),2.0,1
1756757,TA Margherita + mit... Oliven,TA Pizza Gr. + Abfragen Pizza mit TA,16.0,1
61305,TraubeMinze,Shisha,9.538461538461538,65
1100399,Melitta Kaffeefilter,Diverses,3.0,2
237168,Sherry trocken,Spirituosen,3.55,8
742984,Magnum white,Eis,2.2,1
68820,FRÜHSTÜCKSAUSWAHL + Nutella,FRÜHSTÜCK + Abfrage Frühstücksauswahl,0.7999999999999987,85
195042,Asia Reis Gebraten,Lunchbreak,8.53,10
712758,Divers. Auslage Münzen,Auslage Münzen,3.4651162790697674,43
659327,Big Kahuna + Frische Fritten + Medium + Extra Pattie,Burger + Beilagen + Abfrage Gargrad + Extras,16.4,1
787788,Fischteller Marienhof + Gnocchi* + Champignons,Fisch + Abfrage Beilage + Abfrage Beilage,21.900000000000002,2
1339599,5 Schinken (Normal) + 12 Zwiebeln 1€ + Hollandaise 1€ + 3 Champignons 1€,"Pizza ""Normal"" + AF Extra ""Normal"" 1€ + AF Extra ""Normal"" 1€ + AF Extra ""Normal"" 1€",10.0,1
850500,Mandelgebäck 4-er,Kuchen,5.799999999999998,15
2052738,16. Gyoza Niku,Starter warme,5.020000000000001,26
833181,Frische Minze Tee + Ingwer,HOT + AF Extras,3.467763157894737,76
1334762,Cheeseburger (ClassicCheese)* + WEIZEN BUN + single 180g* + ohne Gurken*,BURGER + Abfrage Burger Brot + Abfrage Burgerfleisch + Abfrage Burgerbeilagen,7.9,1
402516,Banoffee,Cupcakes,3.5999999999999983,27
1088816,CALZONE 33 + Peperoni mild +,Pizze 33cm + Extra 33,11.0,1
1870613,Süßkartoffel Suppe,Vorspeisen,9.8,2
1115026,shot 500,APÉRITIFS,5.0,2
778254,Currywurst Riesen + 2 + Pommes*2 + Jupp Soße,Currywurst + Scharfe Soßen + Beilagen + Extras,7.0,34
632932,Wie oben nur mit Käse 180g + Durch + Frische Fritten* + Basilikum + Currymayo + Smoky aioli dip + Ketchup + Ohne,"Burger + Abfrage Gargrade + Abfrage Beilagen + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Burger Extra Topping",14.4,1
1267399,Buns Cuisse Poulet Grillé + Sauce Pékinoise + Schweppe Agrume + SANS DESSERT,MENU 2 BUNS DUCKY'S + Accompagnement Bun + Boisson + Supplément dessert,9.9,5
1347301,Vodka  2 cl,Shot's 2cl,5.0,1
1583080,Secreto,DINNER,19.0,104
2001688,Toffuti bagel + Rosemary + NO ADD-ON + For Here + 13,BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number,6.3,2
1477856,40.Choriatiki,Salate & Vegetarisch,11.800000000000004,25
1341840,Einer Tüte,Suppe,0.09999999999999998,48
284361,"127.Barre Alkoholfrei 0,33",Bier,2.6999999999999997,57
1236570,Hugo,Wein & Schaumwein,4.751999999999999,25
47435,Pizza Margherita groß + Knoblauch groß,Pizza groß + AF Extra Belag groß,8.75,2
775950,Frühstück 2,Übernachtung,8.5,2
890232,"Puntigamer 0,3",Fassbier,3.4947368421052634,152
386340,Weißburgunder „sl“,Weißweine,53.0,4
2057986,Gedeck B. Korn & 2 Fl Soft,GEDECKE,38.0,23
258729,Süßkartoffelfritten. + Chili-Cheese-Sauce,Burger-Beilagen + AF Saucen,4.9,1
1221037,5er + ToGo ohne Tüte + Vollmilch Schoko + MI Raffaelo + MI Bueno + TI Pistazien + FI Erdbeeren,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Fruit It,4.9,1
698742,½ Halbe Ente + AF Bbq onions + AF Pommes + AF Wok Gemüse + Ohne* sauce,Ente + Ente + Ente + Ente + AF Fritten**,20.0,1
1285167,Ittinger Klosterbräu 3dl,Offen Bier,5.0,140
1459082,"Pulled Burger Menü + Pulled Beef + Menü Sweet Potato + Sprite 0,33 menü + Coleslaw on side + Standard",Pulled Burger Menüs + Pulled Burgers + Menü Fries + Menü Getränke + AF Coleslaw + ZAF Bun,18.8,1
1647210,Kind.Abendbuffet,Buffet,9.5,38
353169,"Camba - Zythos 0,33l",Flaschenbier,3.302702702702704,37
1826178,GO 2 Reparatur,Service,46.800000000000004,1
1876664,Feta mit Zwiebeln,Vorspeisen,7.5,1
700191,Kebab + *Mozzarella* + Zwiebeln + Salat + Tomaten + Joghurt + Cocktail + Mitnehmen,Kebab & Dürüm + Z_Extras + A_Zutaten + A_Zutaten + A_Zutaten + Saucen + Saucen + Sonstiges,13.0,1
700220,Kids Burger Pommes + Ohne.,Kinderkarte + Abfrage Ketchup Mayo,7.900000000000001,3
1045434,Cheeseburger + ohne Tomate + EssCoBar Fries inklusive + Chesse + BBQ + Ohne Upgrade,Burger + Burger ohne + Steakes/Burger Beilagen inklusive + Extras Burger + Steak/Burger Dips inklusive + Upgrades Steak/Burger,15.4,1
1065562,45 Tonno PIZZA + xt Oliven + xt Peperoni,karte + AF Extra + AF Extra,10.5,1
1707145,Jäger Energy 0.3,Longdrinks,6.5,2
890875,Schwarzer Picher 0.5,Fassbier,4.200000000000002,24
1906927,2cl Gentleman Jack,Whiskey,4.166666666666667,3
1538888,"Petit Vaux Cuvée Brut Sekt 0,75l Flasche",Aperitif,24.5,1
1581135,Earl Gray,Abfrage Tee,0.0,1
1981028,Tu-NO Stulle,Stullen,7.375,18
1262758,Bayerischer Wurstsalat,Hauptspeisen,6.133333333333333,3
1232052,"Manti Veggie 1,5 + Soja Jog + Zwiebel + Spinat . + Kichererbse",Hauptgänge + Abfrage für Manti + Abfrage Topping + Abfrage Topping + Abfrage Topping,15.9,1
41947,Sahne*,AF Strudel,1.0,2
1941441,Süße Aufstriche,Brunch #1,9.5,1
417739,Burton Figarellos Stange,Tabak,24.0,1
1576352,Iron Balls,Gin 4cl Übersee,20.0,3
1892758,Französisches + Wu Lu*,Frühstück + AF KAFFEE-BRUNCH-SORTE,6.9,1
512910,Ham&Eggs + 4 Eier,Frühstück + Abfrage Eier,6.7,2
1934779,Fl. Weißwein halbtrocken,Bälle/Party nach Verzehr,15.5,2
374520,5er + ToGo mit Tüte + Vollmilch Schoko + MI Vollmilch Schoko + TI Lotus Kekse + TI Pistazien + FI Heidelbeeren,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Fruit It,4.9,1
401424,Moloko,Alkoholfreie Dosen,2.5,15
584783,Hamburger mit Pommes + to Go + Standard + Süßkartoffelpommess + Sour Cream,Burger + AF to Go + AF Burger + AF Pommes Menü + AF Currywurst und Co.,10.799999999999999,10
1295563,Becks frei 0.33l,Bier Alkoholfrei,2.800000000000002,64
666781,Schöfferh. Grapefr.,Bier und Flaschenbier,3.2000000000000015,38
452531,Lillet Berry,Aperitiv,6.798148148148178,324
1015607,Baked Salatbeilage,Speisen u.Salate,6.5,53
595735,Berliner Brandstifter Fever Tree,GIN TONIC,11.0,4
505514,Pflaumenstreusel + Mit Sahne,Kuchen + Eisauswahl & Extras,3.0,1
1375509,"Freiberger Radler 0,3l",Biere,2.4,6
647515,"Ingwer-Limette 0,4",AFG,4.799999999999999,21
266215,Hot Chocolate + Lactosefrei,Coffee + AF Coffee,4.0,1
835205,Kuchen #1 + Zitrone,SNACKS + AF Kuchensorten,4.0,8
1794049,"Pils Groß (Cola, Sprite) 0,5l",Bier vom Fass,3.7771084337349454,83
1858971,Menü + Pommes + Chicken Nuggets + Knoblauch Creme + Pager 1,Küche + Abfrage Beilage + Abfrage Snacks + Saucen + Abfrage Waffelpager,5.8,1
733429,Rinderlende 250g + Medium,Hauptgerichte + AF Steak,19.46666666666667,9
1645652,128. Hänchen Kabab wrap,Wraps,7.0,1
1442175,Entrecôte + Sweet N. + Caroliner BBQ,Steaks + AF Steaks + Beilagen,42.0,1
